userName,score,at,content
ofta ota,4,2026-05-21 00:19:54,kenapa gak bisa di pakai
Wirda Nahdiya,5,2026-05-21 00:16:27,bagus banget
Aulia Aa,1,2026-05-21 00:10:34,youtub tidak bisa didounlod
Edi Subiyanto,5,2026-05-21 00:10:04,aku suka YouTube 😊😊
Anwar Aan,5,2026-05-20 23:58:36,Mantulll
Imam Cepermania,5,2026-05-20 23:57:33,tolong d bantu
Nunuk Setya,5,2026-05-20 23:49:50,Bagus
Khansa Belo,5,2026-05-20 23:44:27,Bagus
astari tari,5,2026-05-20 23:41:07,banot banirankh bsnkgan afbaih
Aksen Dahlan,5,2026-05-20 23:39:31,Top
Tristan Fauzan,4,2026-05-20 23:27:55,Tolong di bantu
Hari anto,5,2026-05-20 23:16:39,thanks you
Masita Sari,5,2026-05-20 23:12:43,ok
Mishaelimuet Imuet,5,2026-05-20 23:07:28,bagus sekali
Kusno Nurcholis,4,2026-05-20 23:05:37,Tenang dihati
Keyla Faezya,5,2026-05-20 23:05:03,"I like YouTub i love you YouTube, thank you YouTube 💋"
Anis Atahir,5,2026-05-20 23:02:54,yutup sangat bagus
Yanto Ocell,5,2026-05-20 23:02:49,mantap terpaik pastinya
Arsyila Ardian rahmat,3,2026-05-20 22:52:19,ishhso
Anti,5,2026-05-20 22:52:01,okk
danial Akbar,5,2026-05-20 22:43:08,nzjslaywoq wi dan e siewo sjeowmzlaoq jwknziwuwke suehe jenwiw kswkshwk jam j
Gode Apaut,5,2026-05-20 22:39:27,paling mantap dari dulu aku pakai
Faqih Udin,1,2026-05-20 22:38:48,woy benerin bug nya ngeganggu banget
Arka Nanta,5,2026-05-20 22:38:20,kalo gak ada youtube berarti kita liat apa tik tok kalo tik tok males
Krgrate,5,2026-05-20 22:32:55,YouTube sering kali ngadat jaringannya
Haji Akhmad Soleh,5,2026-05-20 22:29:28,"Informatif,menghibur."
Komang Adhidjaya,5,2026-05-20 22:22:43,bagus sekali walaupun kadang suka loading tapi it's okay ttp suka kok😄
Hamba Allah,5,2026-05-20 22:21:34,banyak pengalaman dan pelajaran
Maesaroh Saroh,1,2026-05-20 22:18:52,banyak iklan
Virus Corona,3,2026-05-20 22:17:47,Youtube Premium Itu Bebas Iklan Tapi Harganya Mahal Sekali
Nisa,2,2026-05-20 22:10:06,woi YouTube ini kenapa dah banyak bug udah kayaknya gitu gak bisa di update lagi padahal aku udah ngosongin memori
Husni Min,5,2026-05-20 22:06:37,sudah yg terbaik buat aku pribadi.
Evi Herlina,3,2026-05-20 21:50:01,Saya update YouTube ko g bisa² sampe mumet saya d bikinnya
Acoy subagyo,5,2026-05-20 21:46:46,ielek
Iis Madura,5,2026-05-20 21:46:23,tidak bisa di buka
Hafiz rifai,1,2026-05-20 21:31:42,iklannya kebanyakan
Rein Jikwa,1,2026-05-20 21:30:33,YouTube TDK bisa hapus kata pi pencarian
Trisnawati Hadi,5,2026-05-20 21:29:57,good
Darto Prayoga,4,2026-05-20 21:19:16,bos youtube saya ga bisa aktip kenapa
Athafariz Radeya Fadhil,5,2026-05-20 21:15:19,nonton yutup
Zik Noval,5,2026-05-20 21:10:42,🤟🤟
Sugik Abil,1,2026-05-20 20:59:05,youtube gak bsa ke buka
Asyifah Aztania,5,2026-05-20 20:24:57,paj dh pokonya bagus
Topik,5,2026-05-20 20:22:35,vidio
Aden Suciadi,5,2026-05-20 20:16:29,oke
EGE PAKO MUSIK LIKABOM BANG,5,2026-05-20 20:09:42,ege pako song
Gabriela Montolalu,5,2026-05-20 20:02:57,good👍👍
harvey lubis,5,2026-05-20 20:01:45,ok
Imnu citra cantik Citra cantik,5,2026-05-20 19:48:04,jip
Adon Surya,1,2026-05-20 19:43:48,"tidak bisa masuk login, kenapa"
Indah Alfa,4,2026-05-20 19:41:20,menonton
Saeful Millah,3,2026-05-20 19:40:40,makin kebanyak iklan 🗿🗿
Muhammad Jefrialfarizi,5,2026-05-20 19:35:41,mantap enak
Wanda Iwen,5,2026-05-20 19:27:51,mantap
Ichise,1,2026-05-20 19:26:54,fart
Muhammad Dimas Fajar Rizqi Pratama,1,2026-05-20 19:21:11,"sering eror, aneh, tolol."
Prapto Suprapto,5,2026-05-20 19:18:14,ok youtube
Dali Igi,1,2026-05-20 19:16:02,konyol
Kandani kandani,5,2026-05-20 19:01:06,good job 🤝🏽 semoga youtube selalu berkembang jaya ✊🏽
Desmi Nurpiah,5,2026-05-20 18:51:54,buka kembali YouTube ini
Sofyan Syah,5,2026-05-20 18:49:52,baik sekali
Tak Taoh,5,2026-05-20 18:45:22,parah mempuaskan
Channel Manik official Raja,5,2026-05-20 18:40:53,mantap
Fafan Hamrus,5,2026-05-20 18:32:18,"Senangnya pakek app ini, 😁😁"
Ester Litta,1,2026-05-20 18:16:32,"ini tiap hari update knpa,?"
Sucy Ndruru,5,2026-05-20 18:09:29,aplikasi ini dapat digunakan sebagai alat bantu dengar lagu
Ivan Parker,2,2026-05-20 18:05:09,ada bug pada video² di beranda
Tina Winata,1,2026-05-20 17:31:29,Diupdate malah ga ada iklan.
yanti zega,5,2026-05-20 17:31:23,Semuanya aktif kan
Valentino Rusdy,4,2026-05-20 17:30:05,Tolong di perbaharui lagi sistem internalnya
Saipur Herudin,5,2026-05-20 17:29:20,Lumayan
SUHANA NANA,5,2026-05-20 17:28:26,gud
Tomy Wijaya,3,2026-05-20 17:24:48,Banyak iklan judol nye
Je Tiga,5,2026-05-20 17:20:23,Suarahnya ngga ada NGGA BERBUNYI
Roro Rochaeni,5,2026-05-20 17:15:38,Sangat membantu dan menambah ilmu pengetahuan
Ahsan Danish,5,2026-05-20 17:14:34,Bagus
Abdul Thahir,3,2026-05-20 17:12:06,sudah menolak bayar tagihan malah di potong digopay padahal mau nyimpan untuk keperluan yang lain
Anisa Rahma,5,2026-05-20 17:09:59,hiburan
Rssito Rssito 22,5,2026-05-20 17:08:07,saya suka
Patirr Patirrr,5,2026-05-20 17:07:35,bagus
Joni Bae,5,2026-05-20 16:56:28,sangat menghibur
abrar ahmed,5,2026-05-20 16:52:52,abrar mabs
Saniman Munkar,5,2026-05-20 16:51:09,Terima kasih atas perhatiannya
Mas Sadewa,1,2026-05-20 16:44:25,Pembatalan membersip terlalu disembunyikan
David Mbois24,1,2026-05-20 16:43:06,tempekkkk
Nuriah Sape,5,2026-05-20 16:42:44,Sangat mudah untuk digunakan dalam proses pencarian
Moh Afandi,1,2026-05-20 16:39:11,masa eror mulu
Joseph Soeharnoko,5,2026-05-20 16:28:41,Good
isunisunonan. isun,5,2026-05-20 16:26:29,You Tube ini sangat ber Mampaat atas impor masi dan sangat membantu publik dan banyak Mampaat hiburan olah raga sepak bola musik indonesia
budhiee GM'ing,1,2026-05-20 16:25:42,"tolong di perbaiki bug yg loadingnya lama banget saat pemutaran di playlist yg ke 20 ke atas gak bisa mutar video loading sampai 1 tahun, tolong yaah di fast respon dan fast fix"
Syahru Ramadhani,5,2026-05-20 16:18:26,OK
Nadin Aja,5,2026-05-20 16:18:24,sangatlah terbantu melihat berita
Umi Aq,5,2026-05-20 16:17:27,Bagus
Tgk Daniel,5,2026-05-20 16:16:12,bagi saya ok ni apps youtube Tpih gw paling benci bentar bentar udah iklan tolong pihak youtube hilangkan iklannya di apps youtube ini
Za Ne,5,2026-05-20 16:13:41,mantap pake banget si
Adi nak Ai,5,2026-05-20 16:09:28,sangat bagus
Om jp,5,2026-05-20 16:08:05,Kren mantap yautuaop
Asyifa,5,2026-05-20 16:07:40,keren
encep mdp,1,2026-05-20 16:06:53,Afk jelek
Ryan Ra,1,2026-05-20 16:06:09,"Facebook juga udah ga kalah bagus dari YouTube, iklan ga gila kaya YouTube dongo"
Sarita Sarr,2,2026-05-20 16:00:34,Mencarih hiburan di yutub
Angso Duo,5,2026-05-20 16:00:28,You Tube 2026
Padangsidimpuan Kota,1,2026-05-20 15:55:06,"Bisa buat aplikasinya tidak berat, ini tidak bisa di Download di HP saya"
Gembel Jay,1,2026-05-20 15:41:12,Aku adek
Asep R,5,2026-05-20 15:37:48,Tolong
Yulia Citra Anggita,3,2026-05-20 15:35:53,ide maju
Akatsuki Nagato,5,2026-05-20 15:35:17,Ok
Naura Asyifa Azahra,3,2026-05-20 15:35:16,error
Ata Lio,5,2026-05-20 15:32:23,bagus
Aziz Sahar,5,2026-05-20 15:30:28,baik
Dian,5,2026-05-20 15:30:27,senang karena bisa menonton
Haria Ria,5,2026-05-20 15:29:58,ok
Jaka Akaj,5,2026-05-20 15:29:51,bagus
Abdulah,5,2026-05-20 15:28:12,YouTube anjing ngeleg banget
Mor,5,2026-05-20 15:25:13,"ok,,"
Arjuna Ireng,5,2026-05-20 15:22:30,mantap
Zulfa Farzana ayunindya,1,2026-05-20 15:22:17,Terjadi masalah 400 terus
Fadli _panton _Labu Fadli,1,2026-05-20 15:17:53,mengapa YouTube saya ngak bisa buka
Jasmani Oke,5,2026-05-20 15:16:59,sangat penting
Bilal Nada,5,2026-05-20 15:08:20,bagus
Qhincay 10,5,2026-05-20 15:03:31,Mantap
Alek Yar,5,2026-05-20 15:03:29,Sangat membantu
Christopher Aurelius Untung,5,2026-05-20 15:02:37,mksih jadi knt crtr
Putri Hadifa,1,2026-05-20 15:01:07,"tiba' YouTube nya ga bisa muter trs di iklan, udh update tetep ga bisa trs uninstall trs update lagi tetep aja ga bisa nonton."
Siti Munifah,4,2026-05-20 14:55:30,terlalu bagus tapi aku gak bisa di apdate 😭
Naki yah,5,2026-05-20 14:52:57,Sangat bagus
Ameh Septiana,1,2026-05-20 14:51:36,Bisa opo goblok
Joela Velvina,3,2026-05-20 14:51:17,Gak bisa di update
Jefry Widiy,1,2026-05-20 14:47:41,kebanyakan iklan
Agus Suyitno69,5,2026-05-20 14:44:58,menarik
Rizal Rizki,2,2026-05-20 14:43:24,Kenapa ga bisa di updet
Jondig21,1,2026-05-20 14:41:25,aplikasi gak bisa dibuka
Rony Manurung,1,2026-05-20 14:39:49,kenapa engga bisa you tube saya
Peleci dakun,1,2026-05-20 14:37:01,Jelek sekali tidak bisa untuk bUka you tube
Rio Saputra,5,2026-05-20 14:35:37,Bagus
Hendri Yanto,5,2026-05-20 14:33:26,Bagus sekali
Morvynn,3,2026-05-20 14:28:32,kenapa selalu error 400
Kama Sakti,5,2026-05-20 14:25:53,saya sangat suka menggunakan youtube
"Ilham Rhay,yaan",1,2026-05-20 14:25:19,karena sudah tidak nyaman dengan peraturan yang gak masuk akal. masa iya sudah 2 channel youtube sudah dihapus ama youtube
satria erlanga,1,2026-05-20 14:18:11,Gk bisa update apk di playstore
silviana silvi,1,2026-05-20 14:17:01,jelek
IPHUNG - 9.9,5,2026-05-20 14:16:11,MANTAP
Tark Oni,5,2026-05-20 14:14:31,sagat luar biasa
Xenon Kretek,5,2026-05-20 14:13:18,modal hiburan masa kini 😉👍
Nadia Zahratur Roihanah,1,2026-05-20 14:10:50,kenapa you tube saya kok gagal terus kalau di buka?
Dika Demak,1,2026-05-20 14:09:08,ok lah YouTube
Hepy Angela,1,2026-05-20 14:08:34,Sangat memanjakan penuh hiburan dan informasi.
Medi Faizal,4,2026-05-20 14:07:33,Bagus
Arsya Tamvan,2,2026-05-20 14:06:46,disuruh update tapi gk bisa😕
Cutee07 Kiaa,5,2026-05-20 14:06:04,𝙗𝙖𝙜𝙪𝙨
Dami Verawati,5,2026-05-20 14:05:47,bisa download YouTube Tanpa bayar dong pliss ya
Da Nur,1,2026-05-20 14:05:08,karena tidak bisa di upgrade
Tees Android,5,2026-05-20 14:02:05,oke
Bandung me.421,5,2026-05-20 14:02:00,is very good
Mj usman,1,2026-05-20 14:00:24,bagus
Iis Saini,5,2026-05-20 13:58:50,b aja sih
Aanton Abok,5,2026-05-20 13:56:58,terbaik tolong doong kkok ngk bisa
Theodorus Koten,5,2026-05-20 13:50:41,bagus
Ahnad Zaini,2,2026-05-20 13:49:09,Gak bisa buka youtube di suruh apdate tapi gak bisa
Sukron Mamun,5,2026-05-20 13:47:00,mantap ok terhebat
Prince,5,2026-05-20 13:45:04,bikin saya senang dan videonya tertarik saya dulu tidak suka menonton YouTube sekarang pas tidak nonton pusing kepala gara gara udah kebiasa
Berliandina Putri,4,2026-05-20 13:41:47,"Halo, YouTube bisakah anda mengembalikan tombol yang dulu?. dan ada beberapa bug seperti tidak bisa mengganti nama channel, kedua ada sesuatu yang menghalangi layar shorts di bawahnya dan bug saya tidak bisa berkomentar tolong perbaiki bug itu🙏🙏😊"
Ruslan Aripin,5,2026-05-20 13:33:59,Sangat luarr biasa
Silpi Destriliyanti,5,2026-05-20 13:31:40,Ok
Lestore official,1,2026-05-20 13:31:16,"baru sehari di update, keesokan harinya sudah minta update lagi.benaran kecewa."
Fajrimaulana89,5,2026-05-20 13:28:50,"Setelah Update, Saya sudah bisa Komentar di Youtube Short, tetapi hanya 1 Kali ;'( , lalu tombol komentarnya malah ke bawah tombol keluar :'( Edit: Masalah selesai :D"
Zain Khalifa,5,2026-05-20 13:27:09,Bintang
Anugrah Briliansyah,1,2026-05-20 13:22:48,tolong dong kalau ada update dicepetin di play store biar makin lancar ini aku nungguin lama bangettt
Yusuf Iyai,5,2026-05-20 13:22:09,Video about BookEp Indonesia Toton
ananda mega,5,2026-05-20 13:20:23,sering ada iklan yg gk bisa di tutup kadang kalo layar di besarkan hanya warna hitam
Fatimah H,3,2026-05-20 13:20:03,ah males aku eror terus
Edi Wahyono,5,2026-05-20 13:18:31,Kok gak bisa di instal
aprillia husna,1,2026-05-20 13:17:06,"kalok mau download masa harus bgt premium, Mana ke semua Chanel lagi plissss YouTube Sekarang kurang recommended bet, bikin emosi"
Briyan Arifki Pratama,2,2026-05-20 13:12:07,bagus si cuma ada kek bug yang membuat tidak bisa download video offline
Omplong plong,1,2026-05-20 13:09:54,suaranya sangat kecil berat suaranya kenapa fidio yg saya sukai contohnya cek saldo PKH dan BPNT tidak di tampilkan
sella anggara Mukti,4,2026-05-20 13:07:17,saya mau tanya kenapa subtitle sy kok enggak muncul saya dah coba 5 hp masih apakah ada ganguan dari kalian jujur tanpa subtitle saya tidak paham bahasa inggris-china
Panut 362,5,2026-05-20 13:07:00,Ok
yuna amagami,1,2026-05-20 13:05:53,gabisa download vidio lagi payah
Kang Adam123,5,2026-05-20 13:02:52,Jalan
samsunguserpwn12 user,5,2026-05-20 13:02:26,Bagus bwt anak di bawah umur 5 thn juga
Rasya Alwy,1,2026-05-20 13:01:47,Karena di hp saya udah gk bisa
Arkan Dzikri,5,2026-05-20 12:59:52,application mantap
sty toyo,5,2026-05-20 12:57:33,tontonan enak
Alkila Rania,5,2026-05-20 12:50:22,bagus
Sapoan Sapoan,5,2026-05-20 12:49:22,kesendirian aku Ndak mau
Nurul Jannah,5,2026-05-20 12:40:51,bagus banget
frizz,2,2026-05-20 12:39:57,"kok saya gabisa play video, padahal wifi lancar, buffering terus"
Nuricha,5,2026-05-20 12:36:57,Baik
Umar Fajar,5,2026-05-20 12:34:52,Sangat membantu saat lagi nyantai
Angga Riki,5,2026-05-20 12:33:55,sangat bagus
Arsya Almadina,5,2026-05-20 12:30:07,Bagus
haleluyani tafui,5,2026-05-20 12:29:23,Yakin
Kapal Api,1,2026-05-20 12:28:57,tak dapat di perbaharui ulang
Felisa Aja,5,2026-05-20 12:28:22,ok
Gavi Gg,5,2026-05-20 12:22:25,Bagus
Lia Yusnita,4,2026-05-20 12:17:06,Ada masalah dengan kode (400)
Ismiyati Subekti,1,2026-05-20 12:16:08,kaga bisa di pake aelah
azriel syahreza,1,2026-05-20 12:14:09,"bug iklan dari link yang ada di video tidak bisa di tutup, masa pencet tutup gak hilang-hilang itu iklan nya. terus kalau ada iklan dari aplikasi youtube nya, malah jadi ada dua iklan yang gak bisa di tutup. mohon diperbaiki"
Mahera ulfa Saja,2,2026-05-20 12:13:50,napa yutube gak bisa abgrede
SABUUIL YTTA,1,2026-05-20 12:13:15,"tolong diperbaiki aplikasinya banyak bug nya, iklan nya tambah banyak pula, kesel bngt sama bugnya"
Hafif Hafif123,5,2026-05-20 12:12:23,Sangat berguna
Elang Biru,5,2026-05-20 12:10:16,berkerja
No name,5,2026-05-20 12:09:39,baik
johnny kaawoan kilapong lego,3,2026-05-20 12:03:00,Ok
Cornelia Dos santos,5,2026-05-20 11:55:21,👍
Epan Epan,1,2026-05-20 11:55:14,tidak bisa di hp saya
agus A,5,2026-05-20 11:53:17,Bintang 5
Athar Athar,5,2026-05-20 11:52:33,baik
Intan ayu lestari Intan,4,2026-05-20 11:47:28,ini seru tapi kurang viral vidionya maafya
Wiwik Wike,5,2026-05-20 11:47:18,Tidak bisa buka you tube
Jaka Petir.,5,2026-05-20 11:46:39,knp youtube tdk bisa di gunakan
Naura Oktavia,5,2026-05-20 11:45:22,sangat bermanfaat
Konc Cetpro,4,2026-05-20 11:45:22,saat saya ke banned umur 9 thn pas umur 14 saya mau ke youtube lagi tapi ga bisa
Ahmad Radi,5,2026-05-20 11:44:46,kenapa you tube kami tidak bisa di gunakan
Haryono,5,2026-05-20 11:44:27,saya suka menonton youtbe
Wansah Acah,5,2026-05-20 11:40:53,Ka talang sara
Keenan Gafa,1,2026-05-20 11:39:28,sekarang jadi apk busuk kebanyakan iklan
Mas Kenn,5,2026-05-20 11:38:05,bagus
Tarry Sujono,5,2026-05-20 11:35:12,murotal bagus
Deffta Cantik,5,2026-05-20 11:34:09,seru
Riani Riani,1,2026-05-20 11:33:54,aplikasi Gilak
Oky Arwanto,5,2026-05-20 11:28:39,data jauh lebih boros 🤑
Pengguna Google,3,2026-05-20 11:26:59,"lumayan lah, tapi tolong diperbaiki karena saya kalo komen ada tulisan erorr"
Fery Gunawan,5,2026-05-20 11:24:33,Aplikasi ini memang sangat membantu banget
Firma Swl,5,2026-05-20 11:21:10,Sangat menyenangkan
Nir (aulia),5,2026-05-20 11:16:54,"youtube premium gak ada paket hemat kah? ku lihat pilihannya paket bulanan aja. gak ada kah paket promo 3 bulan kek biar agak murah dikit haha, terutama paket keluarga soalnya yang nonton YouTube dirumah cuman dua orang bjir. rada gimana gitu."
Rafa Rafatar,5,2026-05-20 11:13:59,Bagus
Zaenisma V Putriana,1,2026-05-20 11:13:46,"tidak bisa di buka,"
Anggi Anggrika,5,2026-05-20 11:12:04,"cuma kadang YouTube rekomendasinya nyeleneh apalagi pas YouTube short, perlu jangan rekomendasikan channel... bagus sih pelayanannya... intinya YouTube menurut aku hampir sempurna thanks alot"
Luthfi Azmi,5,2026-05-20 11:09:40,bagus
Azmi Pamuncak,5,2026-05-20 11:09:38,keren
Aldi,1,2026-05-20 11:05:50,good
Mazola Pratama,3,2026-05-20 11:02:26,Bagus
Seli Setianingsih,1,2026-05-20 11:01:22,ini youtube kenapa setiap mau update selalu ngestuck di 99%
ratu,5,2026-05-20 10:57:44,coba buat youtube baru deh pasti Seru😅😅*semuga di baca*🙏🙏🙈🙌👍👍
Dflow Hidayat,5,2026-05-20 10:51:16,Sangat ok
Radin Jafar Darmianto,5,2026-05-20 10:48:36,bagus
Jeshv Dnxbz,5,2026-05-20 10:45:35,pribadi
Mohammad Nur,2,2026-05-20 10:41:35,susah dalam memutar video
vazello,1,2026-05-20 10:38:47,semenjak update jadi error mulu
Iparira aulaluan,5,2026-05-20 10:36:46,Salam dari Timor Leste untuk Aplikasinya memuaskan dan layak untuk teman teman semua bisa install
Novi Yusnita,5,2026-05-20 10:27:30,Bagus
Fany Adelia,5,2026-05-20 10:23:41,makasih YouTube untuk tontonannya tapi ada masalah dengan server 400
Marwa Putri,3,2026-05-20 10:20:23,bagus-bagus ko
Daryl Lorenz,1,2026-05-20 10:19:24,iklan ny gk masuk akal audio translate gk guna
Jajaja Jarta,1,2026-05-20 10:17:47,senang
Evi Nurlina,5,2026-05-20 10:13:39,sengaja gw kasih bintang lima biar di baca. soalnya gw lagi nntn YouTube tiba tiba Laya r jdi hitam terus keluar dari aplikasi. pas coba masuk lagi ke YouTube malah gajelass!!! Tolong perbaiki lagi cape cape udh gw update malah jdi kek ginii!!!
dede aris wibowo,5,2026-05-20 10:11:19,terimakasih
Zibran Khaizuran,5,2026-05-20 10:06:31,mempermudah untuk menonton film apapun saja itu
Sri Pelu,1,2026-05-20 10:05:22,tidak bisa meng-update selalu berkata penyimpanan full
ANGGA RUS,5,2026-05-20 09:59:45,good
raffi Nugroho,4,2026-05-20 09:53:48,apk ny sudah bagus tpi ad masalah sedikit
Omar Deye,5,2026-05-20 09:52:06,tidak bisa di update
Addie xr,5,2026-05-20 09:51:06,mohon untuk kualitas iklan otomatis lebih rendah daripada kualitas vidio yang sedang ditonton...
any purwanti,5,2026-05-20 09:48:55,ok banget
Sena Aprillia,1,2026-05-20 09:48:03,YouTube tidak dapat d gunakan
Hery S,5,2026-05-20 09:45:34,sangaett sayang
Dwi Prastyo,2,2026-05-20 09:44:15,bisa gak sih short itu dihilangkan saja? atau kalo nggak diberi pengaaturan untuk dimunculkan atau tidak soalnya sangat meresahkan untuk anak2 yg sudah bisa buka2 fitur sendiri dan udah gk bisa dibohongi lagi :v
Diffa Shoes,1,2026-05-20 09:39:57,Sangat membantu
Mukhlisin Ilham,5,2026-05-20 09:36:20,good
Arison Dude,5,2026-05-20 09:33:33,main ⚽ kaki
Surya Pratama,5,2026-05-20 09:31:09,Bagus
Evi Bule,3,2026-05-20 09:22:03,Kenapa gak bisa didounlod
Raden arya Wijaya,2,2026-05-20 09:17:32,tidak bisa di pasang
MAPAHIN MW king king,5,2026-05-20 09:12:04,ok
Ketut Aga,5,2026-05-20 09:08:16,Sangat bermanfaat sekali
Ameilia Putri,1,2026-05-20 09:03:34,"selalu disuruh update padahal kemarin sudah di update, lama lama memo saya penuh gara gara 1 aplikasi ini saja. kurangi hal seperti tolong sekali , saya merasa tidak nyaman dan merasa risih. koneksi sudah bagus tapi selalu begitu. maaf sekali lagi saya ucapkan tolong kurangi hal seperti itu."
Dedi Candra,5,2026-05-20 09:02:01,sangat bagus dan membantu
Dasihpnd,5,2026-05-20 08:57:44,suka ada gangguan intal ulang
Ms Eko Prasetyo,5,2026-05-20 08:57:33,oke dech
Erlan Alkahfi,5,2026-05-20 08:57:02,Ga bisa hapus tulisan yang baru ditulis
Ariadi Gendut,5,2026-05-20 08:56:46,sangat baik
Alfi Atussangadah,5,2026-05-20 08:55:43,bagus
Oppo A83,2,2026-05-20 08:52:11,Ngak bisa di buka
Ad Rizal,1,2026-05-20 08:48:59,ngak bisa dibuka lagi
Renza Krc,5,2026-05-20 08:48:32,bagus
munisa saleh,1,2026-05-20 08:44:11,Tolong saya punya youtube gk bisa di pake
Bangfles Gaming,5,2026-05-20 08:43:33,bagus
Yanti Tebas,5,2026-05-20 08:39:50,mantap
Muhammad Irfan,1,2026-05-20 08:37:32,tolong perbaikan bug masa nonton video ga mau hilang itu nya
Enong Mahbub,5,2026-05-20 08:37:13,bagus
Essi Lusiana,5,2026-05-20 08:32:59,bgus
Kaji Maksum,5,2026-05-20 08:32:02,Bagusan
Lxoove,4,2026-05-20 08:29:30,tiba tiba keluar sendiri tapi karna bagus aku kasih 5-1(yaitu 4)
Joni Yusman,1,2026-05-20 08:24:28,Saya gak bisa buka youtube
Tonny Oceanto,5,2026-05-20 08:23:36,sangat inovatif dan informatif ini
Siamah,5,2026-05-20 08:22:39,Bagus bagus
Fajar Kurniawan,5,2026-05-20 08:21:22,bagus
Naira Safitri,5,2026-05-20 08:17:57,saya suka youtube
Iqlima Ajah,1,2026-05-20 08:15:45,kenapa saya tidak bisa memutar youtube
Akang Bewok,5,2026-05-20 08:11:45,ok
Eko Januarsani,5,2026-05-20 08:09:00,"udah bisa lagi, bagus dan baik👍👍👍👍👍"
Greta Jolie,5,2026-05-20 07:45:14,Bagus sekali
